sasdate,u_F1,u_F2,u_F3,u_F4,u_F5
1992-12-01,-0.2152511257648626,1.0745734028882712,-1.1588267674849209,-1.5140603149685066,2.405613030260723
1993-03-01,-2.8439912767261735,-1.0949107890992442,-2.9015040055478893,-0.1991016581229474,1.1912307901522932
1993-06-01,-2.1722997382908336,-0.1955554415497949,1.4890519045841846,0.8528190748418467,-0.5862102868630577
1993-09-01,0.11532813388091456,0.17963601173507382,0.5607547886601489,-2.2949983303229455,-0.9499807228667507
1993-12-01,-3.444948403555327,-0.6542008188157377,0.4172116410728446,-0.45380982155722954,-0.18049805944998387
1994-03-01,-0.3495193427122314,-0.5575170657192359,-2.045272632355827,-0.726767221526628,0.8520509310011238
1994-06-01,-4.788808123057927,-0.10275357751450165,-0.7129149604943725,0.3735717343080638,-0.38878882447168484
1994-09-01,-1.7016284719320955,-0.5688704485190657,-0.17540070211521008,1.5909119698217122,-0.9471762632118568
1994-12-01,-2.4358899838376,0.24166103437096398,1.152792778624153,-1.6078134062545084,0.3667281035157379
1995-03-01,-0.3347811687467068,0.1254015416617813,-0.4484868318854651,1.4788695765007547,0.30474306219044334
1995-06-01,1.3603382671804236,-1.8666607098914278,1.2748043813403733,0.6298699233118985,-2.1342826279239984
1995-09-01,0.8813242045197919,-0.1485496776245009,1.14816544625709,-0.3261404878739766,2.134973697985
1995-12-01,0.41234841291197644,-0.703059352162497,1.1046059219455862,0.3580523165322444,-0.010361979229310592
1996-03-01,1.9320631655371336,-0.4771871438928179,1.2526318990605816,0.5702214964894093,0.5606159486275047
1996-06-01,-1.6934070756094055,-0.4330610406593912,0.5387632410999922,0.541495707512685,0.7553432293643021
1996-09-01,0.2084983027452072,0.31089216151223065,0.20388241677663793,-0.4052518506942646,-0.1721861168475034
1996-12-01,-1.555768446656987,-0.6156048039917541,0.023976223861811245,1.7616166386227528,-0.49998912209637014
1997-03-01,-0.47342563703291707,-0.17106472688312646,0.6181672009011863,-1.7183962835219657,1.5157713338567487
1997-06-01,-1.986126731828705,0.4803807018140531,2.5910789565315007,-1.4350441807193883,-1.3728775847996897
1997-09-01,-0.2095570768297046,-0.06942296793761982,2.9873363627365426,0.23179830699691606,-0.6051709497744601
1997-12-01,1.4600630693935672,0.6426025663848391,0.22428554391499556,-1.4211935403313918,-0.3535948447213575
1998-03-01,1.5938332129139345,0.8669032545748157,1.2331104300761109,-1.889022959130975,-0.05262550618098133
1998-06-01,1.6643316879754368,0.6545457434600408,0.718334278532266,-0.273126578106912,-0.39978307526796547
1998-09-01,2.876186218310781,-0.19108436115291016,-1.4810245823536654,-2.717030439433555,0.4112037620281064
1998-12-01,-2.1748752644394456,-1.620844531239197,0.7744691512492361,1.464846067393875,-0.32263034320649675
1999-03-01,2.959693867723564,0.7745220820787566,0.28220670806393455,-0.6049826699531501,-0.19669957784630387
1999-06-01,-1.0512753783443107,-1.6537530817151789,-1.0461120850540857,1.4261419966935445,0.8976922719199469
1999-09-01,0.659566063601835,-0.28433696474853376,-0.2515807579823236,0.6654099301682532,0.6302557539301696
1999-12-01,-1.0273190404858379,-0.5006128896709682,3.024510461423344,0.9064872247834258,-2.9562493855695213
2000-03-01,3.8215625055806965,2.383081639086889,1.3674424369669733,-0.8055685972352625,0.9143431085198148
2000-06-01,0.42368734721231527,0.043009751937800544,-0.9039191255269521,-2.597111614821619,1.2759666123808115
2000-09-01,1.6700063867577242,0.5473096454810404,0.5080192059582654,0.8093514611134396,1.2469440488533727
2000-12-01,2.1577532388305247,0.11762529070083894,-0.4871523297146104,-1.6308249195632507,1.1819062039754809
2001-03-01,2.5062364989921058,-0.35404687999738865,-1.0171392989180719,-0.22663597568440164,-0.7779263583094861
2001-06-01,3.2225729544370347,-0.5928530098039357,0.5214757039484466,-1.801084023329266,-0.7475752140434987
2001-09-01,4.591336015783972,0.5807573788220912,-4.152386367204185,-1.0541762359445608,-0.2693501991973256
2001-12-01,1.4068143840361111,-0.533022340069492,0.1477989304747387,-0.865581383196462,-2.3359202103687124
2002-03-01,1.9934386923574297,-0.009347206661605156,-1.7740747751207568,0.605044748051315,1.164305706923939
2002-06-01,-0.5845326758932754,-0.18908809963942508,-3.172119993996115,2.706268050272868,-0.35645305216237794
2002-09-01,1.1129203452230665,0.5183828593335185,-1.1003731816186173,-0.3231961572569483,0.5483400883744172
2002-12-01,0.2537963955851128,-0.7616615970348366,0.18305289277444425,0.06680650899149965,-0.9543721219443687
2003-03-01,1.8890768941690674,-1.3242207422108132,-0.28816409020127653,3.4915222350307973,-0.9125383657743626
2003-06-01,3.40605911952896,0.6540107348334541,3.4583377436410494,-1.4737212161429634,-2.2010277921503616
2003-09-01,2.157523226102683,-1.4930522132235704,0.8812068692763422,1.1420276325351177,-0.5197906825879198
2003-12-01,2.246970910663687,0.4064413957171342,1.7049727176425047,0.4292073777585058,-0.8064442596468401
2004-03-01,2.7535554434215284,-0.9149088554491966,-1.4921080207058202,3.885959772658381,0.03973885225890417
2004-06-01,0.8363550844551859,1.4252671756182607,1.4492622883730308,-1.601310735434326,-0.39400277677837015
2004-09-01,1.8271089244643537,0.05530950783251043,2.4546645051088296,-0.5565054352055577,-1.2796784868291848
2004-12-01,1.6092483642339466,-1.4609618403128735,1.3475629158912015,2.9325477879988,-1.6659262118626352
2005-03-01,2.6804396365695395,0.43881330639550425,-0.16649189296837252,-0.9216789756824492,0.1966671084148376
2005-06-01,-0.11364993774943266,-0.23917842942021372,0.42544824282511384,0.6318605283107535,0.2770028320367651
2005-09-01,1.798264192772067,-0.4352866860381983,1.7531514581789926,1.3728908559039779,0.22088800037128264
2005-12-01,1.1407841957725422,0.2558199959588219,0.185553446662707,1.220296202220297,2.149342471312497
2006-03-01,-0.18863817775637948,0.45128831900895805,3.7107062519444973,-1.9863374319656193,-1.683970007989223
2006-06-01,3.4251708003380874,0.689371899249864,-1.9231226624196325,3.247893950278517,0.5932744448989774
2006-09-01,-0.111351184672275,0.38612199385014523,-0.39515649389201146,0.26990533311743725,0.5244013715452773
2006-12-01,0.33822394921126975,1.6391382847949922,3.5885232913193503,-1.8558532765478697,-1.0134884709954177
2007-03-01,1.495487268077128,-0.27727987390059267,1.0929203445240168,2.3298855783594496,0.4544820809846314
2007-06-01,0.4240922517021931,-1.393406997760401,0.28205913477623545,2.0100571052511764,1.0385162757850648
2007-09-01,2.812076582925468,0.08327087400740063,-1.021153094149564,1.8756744651256145,-0.04169769384532118
2007-12-01,-0.31920398449683196,-0.6269276629017094,-1.7154817098523245,5.072290342009169,-0.5198370285927388
2008-03-01,1.6735540554649107,1.006155823973906,-2.327058784091651,0.21100598785947722,1.4238200270993193
2008-06-01,-2.1572248377119285,-2.8635369918735165,-0.9295319874222834,3.574952445192019,0.8034984260757092
2008-09-01,4.755700554142933,2.018643035892043,-3.109280581358264,-0.5098491995109468,1.8556971691449018
2008-12-01,8.342890906536685,10.187041608663856,-2.531539449732411,-16.205009473695455,-0.06648320030769894
2009-03-01,-1.4224430145274276,-0.5344531345197199,-5.074709966090494,2.336591760077583,2.376267913982613
2009-06-01,-1.126148731892327,-0.4316440452954726,2.2258448800159023,3.540860179212697,1.0626732622088675
2009-09-01,-2.2946683557889154,-2.282600873233948,2.715887968734624,4.308273964032528,0.5757364990216167
2009-12-01,1.9798837432674201,0.7248774829212525,0.12152300796880276,1.639609064271474,-1.3965438916457917
2010-03-01,-1.824716257576906,-0.5806398761788953,0.5696085862184518,0.07142930846076212,1.911053793915455
2010-06-01,-1.6213305043912647,2.338846994016677,0.04250438722849878,-2.7558405429414004,0.1579470495101596
2010-09-01,-1.608500114468329,-0.32517668060870086,1.6151735395194737,1.1068625492111381,-0.9460238376372421
2010-12-01,0.4581794377162233,-1.6230595811350872,-0.2424095683365341,3.1838471675131705,-0.6346553656634519
2011-03-01,-0.6788565810202633,-1.594003184909661,-0.6630197991027947,3.0529969744481456,0.42552642069557267
2011-06-01,-0.21149518618135552,-1.8670112207317757,-1.2610431681521848,2.534331149342533,0.34287104936415114
2011-09-01,-1.0018405607095586,-0.2564251277837232,0.35990132938056374,-2.6724151584487643,0.6660061555978465
2011-12-01,-3.9451415258778657,-0.9099990268370169,0.460764612516505,0.17240716161789615,1.9081637046575222
2012-03-01,-2.247567099061524,-0.4614227583816196,2.635941059642123,0.9400953633493887,-0.7658258503451445
2012-06-01,2.286928287718165,1.1363847245088203,0.31574420592164176,-1.7665136507250285,-0.167023360773074
2012-09-01,-1.450638384885552,-0.5230138355788562,0.5133889840652799,1.147647570673274,-0.5493198039652851
2012-12-01,1.2786559972975273,-0.26022667582469383,1.6745726151458087,-0.1760450514861667,-0.608053134780917
2013-03-01,-0.6016671053064178,-0.9938993250671777,0.79132385851943,0.8090952364543754,1.6889342791079698
2013-06-01,1.7148097147941626,0.7673617162344806,1.270190338000759,-1.716668785111314,-0.381483253879614
2013-09-01,0.3612862629716602,-1.3379500831554383,0.05485281214601323,2.0153408570714566,-0.10963669142717025
2013-12-01,-0.4723252687400856,-0.07192835023330568,1.6857906158804068,-0.11844482973929027,-0.22124303354077446
2014-03-01,3.0465683526752283,0.684557738922249,-0.4082765937046047,0.928016746058162,0.07026955539218083
2014-06-01,-2.0160250792536765,-0.5608618570074937,1.7079924501456105,-0.16599918385678575,0.8791711908978863
2014-09-01,1.6046514913479846,-0.18579933412452965,0.9839015441542598,-0.8672351726741413,0.8396976977027788
2014-12-01,1.924985130333957,1.9359645363164333,0.7092583610778677,-4.893288516527927,-0.3171430467692944
2015-03-01,0.9645680129786313,3.4961820891551225,-0.11303226365365626,-4.639094973893436,0.07984097333102302
2015-06-01,-2.174007567894858,-2.2885282144531045,-0.6522738096699456,2.8620740415012573,0.18836286567824634
2015-09-01,3.1116337465906416,2.3933480391532336,-1.4762036937720102,-3.361336753135787,2.4611691969873815
2015-12-01,-0.7446649337330187,-0.6228166494771423,-1.0381118109984917,-1.4408859242095933,0.05742482169583263
2016-03-01,1.3170834430270957,0.5624085937822334,-0.12035058858792513,-1.692108300880349,0.33728818349760326
2016-06-01,-1.6085038515148393,-1.6316404608359552,-1.7395385517780495,5.458814798007511,-0.39597341298199246
2016-09-01,1.6184641912123645,1.110093972072729,0.5248106368832453,-2.0134222489461924,0.2211626042587831
2016-12-01,-0.8514762983892494,-0.4144488666826927,0.4240489569441505,-0.45320062223459234,1.2419871467190948
2017-03-01,0.9075721104002933,-0.19337173587966106,1.575089592760051,1.2365307034843576,0.8060398443321435
2017-06-01,1.106729360182303,1.1972335009635215,2.5871561795843565,-1.6136059460942414,-0.24559824141553777
2017-09-01,2.0275876874606755,-0.3911885946151789,0.0625974081934032,1.7408345180134328,-1.255828265457979
2017-12-01,-0.572357515404307,0.22334865290432393,2.083744877640698,0.7051062837236228,0.9829643930184853
2018-03-01,2.4288793342069015,-0.9964441930949297,-0.18780060702684176,0.8869149856738319,-0.6918810365345518
2018-06-01,0.4864677580402777,0.39450584962177904,-0.2901004420631528,-0.5512324530674704,1.1153775444610146
2018-09-01,-0.2007061678584875,0.6069163552033592,1.3112813788839266,-0.4875797121035095,-0.09668733636791416
2018-12-01,2.7781316599768715,1.9500234156153717,-1.6312290874626307,-1.3685524163060916,1.978973133779634
2019-03-01,-1.0051127998441394,1.3348824277413123,2.763134006927933,-1.0999516711510224,-1.7721255264587321
2019-06-01,1.7007847689065396,-0.706729437494209,0.8494520671670057,0.6649642451626939,1.0883328654651272
2019-09-01,1.2140409147158453,-0.0021408652968476494,-0.26708310915453215,-1.99671720950838,-0.2326288600495613
2019-12-01,1.4987551090449314,-0.2734612199329888,0.9545581580182684,2.2431507886766373,-1.320140690947789
2020-03-01,7.914182521507775,3.9882861130299427,-2.22130748991924,-3.495661228649258,1.2276888703555096
2020-06-01,48.719217785111546,6.798362266284272,21.284791696551913,9.37938750815026,3.044688231823597
2020-09-01,-12.537322970556023,-1.3583191580850134,-4.007758155998336,-2.0103559067815087,-1.6465072250550812
2020-12-01,-7.28994559641766,-1.843371008486471,-2.6218646499786664,-1.0322409335487903,-1.9405989284604612
2021-03-01,-4.189881776587702,-1.9421652691091227,-1.3162700661626154,1.1065152106741234,-1.1810139376635942
2021-06-01,-0.8907459294280882,-3.848473530077273,-0.06563061660468672,3.8217484862056637,-2.1429173592266912
2021-09-01,-0.676736486883581,-0.5429953828728671,-3.130010925983714,0.04832328103250738,0.12940978642978695
2021-12-01,-5.834477309545034,-1.4136270171866196,0.3358057885665362,0.5697233535568962,1.4423577048632463
2022-03-01,-1.5824877185314017,0.06443940472609277,-0.4255914684770643,1.0780174543516434,2.186470246769191
2022-06-01,-2.946516365417486,-1.199671323106803,-2.559882355735741,0.12035330796362982,2.166549762831242
2022-09-01,-1.1800791459377358,2.927870408368714,-1.9175897700393092,-5.893780682156051,0.44962543014228196
2022-12-01,-4.912612277599832,-0.7812199824168802,-1.614365768964952,-0.482547830383855,0.684656343828872
2023-03-01,-3.092197996048127,-0.31962285042421923,-0.11704725365284352,0.7488971946949837,-0.6497006420694735
2023-06-01,-0.8628201273913851,0.1267503243541881,2.0027207221152072,-1.0432530062289396,-0.641802739258026
2023-09-01,0.6956847074898194,-0.670352137476161,-1.2686696684189,2.153014152726041,-0.35065365499002704
2023-12-01,1.2465019810154752,1.3584122017915718,0.6868183588292931,-1.2227564952658143,0.22836937246001981
2024-03-01,0.9367826397197003,-0.3797423754604121,-0.07253488143996857,2.409567419937351,-0.7573064331226184
2024-06-01,1.2371646634809823,0.5945961109298143,-0.26430309518351136,-0.9949379106755746,1.469696330553737
2024-09-01,-0.06301247530216125,-1.4556598966644911,0.496445345435799,1.8044249098380436,-1.0160519667627304
2024-12-01,2.6367021808488116,0.06398894032906854,-0.37709852352624507,-0.18897990697102457,1.0915230733859396
2025-03-01,-2.407158943206132,0.4459849929981621,-2.5220251773875124,1.9056206563438793,1.3455763328868449
2025-06-01,-0.09393115034424637,-0.5968952347481888,2.804883826345671,0.594924077537798,-1.1915145086639232
2025-09-01,2.1812824109822646,-2.2071538868142193,0.4295595955676316,2.0797397791029537,0.22891812144108648
